isOpend,time,uid
True,1716100889822,eqVRCGB0etRAiheg44A0jnSQcSm2
False,1716476075592,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1718022889105,11gwRhxyjDXP8bToBSnEbAXzfR62
False,1716122130567,
False,1717778033892,VACXPdk4TsUF70UeduW2icfq9X62
False,1715848774095,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715785762548,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716649503890,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716132222947,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1714836113429,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716134131734,GzZT4dNYCbRjK0TBq4Sre4jcYGh1
False,1716137636436,GzZT4dNYCbRjK0TBq4Sre4jcYGh1
False,1714825549566,914umpyeZkY5lglo8KGumeZWF002
True,1716151511963,6DzqFENos7TWPBAQYq6DB04O8fC3
False,1716115891336,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717615102088,
False,1716649915108,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717777512866,VACXPdk4TsUF70UeduW2icfq9X62
True,1715890288697,uAncaFrlwHdOlav3P7h4cAm3bMJ3
False,1717928877700,j1jWB00cpfQqRcebA5qcsGkPsyX2
False,1715787561386,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717931362043,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717765317942,qnoyxSpFl7QfKaTyOGAp9Qkm5lM2
False,1715673058021,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716075750942,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717344348603,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716639371766,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716994749188,Px1wmpnT77OiXkoKZypvrs9YiIa2
True,1714830868074,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716045680831,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1715786045761,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715631729412,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717764038120,
True,1715878352797,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715103173950,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
,1713611172716,914umpyeZkY5lglo8KGumeZWF002
False,1716076066691,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716666966021,iAooyGTe0sVTTvfpNpQHg2hKTuv1
False,1714834540457,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717240243681,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714825070956,
True,1715766319172,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716586576499,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1715972495240,313VQeWKBWVSt90xfJKK0Y803ga2
False,1716636614230,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715790187708,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716716882913,m5LXPhXcsVfmlVuGJs7GJiaR18J3
False,1717677614763,j1jWB00cpfQqRcebA5qcsGkPsyX2
,1713611573076,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715102470242,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715765969182,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717351441122,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717615662626,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1717615210915,j1jWB00cpfQqRcebA5qcsGkPsyX2
False,1716904383534,hA911Hr90KPbY6yO0OACx8tP2NE2
False,1716070795373,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716121695838,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715785800187,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714836541135,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716744746244,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717244315665,HRlzktBMSpQHtMD2P0Rm7KcXber2
False,1716128642455,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715897378747,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716586799085,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1716122128827,
True,1716139558220,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716636092105,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715972408004,313VQeWKBWVSt90xfJKK0Y803ga2
False,1717930226851,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715849142623,SF41IxDyM4RSbTEsLNV1TP7JhdE2
False,1716980380582,8H4CV34KQHgrMj1DLy4J2NwlF5e2
False,1717082483223,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1716333352398,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717244313465,HRlzktBMSpQHtMD2P0Rm7KcXber2
False,1716070925997,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715891574346,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716532158009,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1715676382481,
False,1715787061199,914umpyeZkY5lglo8KGumeZWF002
False,1717062881100,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1714838771638,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716115790951,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716074332196,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715354142317,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715954799502,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716532858100,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1716643109244,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714831281072,
True,1714829840579,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716054867159,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1718023691889,11gwRhxyjDXP8bToBSnEbAXzfR62
True,1716630730132,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715632987527,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716027242965,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716076088804,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715971777803,313VQeWKBWVSt90xfJKK0Y803ga2
True,1716075851483,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716633602175,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716733452190,
True,1717061978709,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716075202913,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715796655404,914umpyeZkY5lglo8KGumeZWF002
False,1716044188497,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1716045941396,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1716385642785,uXAgoC9mauMMGQMahyxiuHhGnGJ3
False,1716127343201,
False,1715890420404,
True,1716029910420,914umpyeZkY5lglo8KGumeZWF002
False,1716637433517,I6elAlW14FXyawwu9ri0ANirM0x1
True,1716532678854,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1715788372113,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716744566566,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716070606316,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715927566551,914umpyeZkY5lglo8KGumeZWF002
True,1715785234396,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715099951604,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716075459366,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1714839517402,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1714835699119,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717616244776,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716643716773,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716829044087,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715877542658,914umpyeZkY5lglo8KGumeZWF002
False,1715859205870,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716648169017,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717338016852,2MQXbrefhTbyejpLcfrEkn01rSz1
True,1716115648519,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715709669970,
False,1715953128168,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716652512563,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715680475270,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716096720179,
True,1717240212985,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717348586231,omfHlCaqhLN7VprUtxb6IsvPNcr2
True,1715763195180,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716072187016,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715878284782,914umpyeZkY5lglo8KGumeZWF002
True,1715952502308,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714835607742,914umpyeZkY5lglo8KGumeZWF002
True,1716532361014,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1714828832913,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1717931381139,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716628419224,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
,1714657143906,914umpyeZkY5lglo8KGumeZWF002
True,1716639930969,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716640255155,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716829553576,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715028166680,
True,1715099733273,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715897337319,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1715788942011,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1714827234431,
False,1716393052954,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715709023721,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716476558831,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715972408272,313VQeWKBWVSt90xfJKK0Y803ga2
False,1715875141063,
False,1715847284945,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715429568891,914umpyeZkY5lglo8KGumeZWF002
False,1716637099724,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716638325243,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717351898320,2Dnk3xqJF6NF4ZJWcA7f2zrlnO13
False,1715352071382,
False,1715099740678,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715698917104,
True,1716549387942,VulbuFlwrTdFHxGh5d7aSZ9y17c2
True,1716132387852,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717333029926,2MQXbrefhTbyejpLcfrEkn01rSz1
False,1714838751928,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716980290183,
True,1714834200154,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715766454445,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716637866767,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716028186727,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716030877681,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716136330186,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1715790139137,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715765191882,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716076645922,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717616437772,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717062709755,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716062187458,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716058093258,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1716126845453,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716406196243,6DzqFENos7TWPBAQYq6DB04O8fC3
False,1716030742354,
False,1717482557748,1kftiDxaQlT4N0NFXV4Ff70KgBF3
True,1717605291652,313VQeWKBWVSt90xfJKK0Y803ga2
True,1716475685946,O2XVZMacTGYqtKj6BTP6oJPX9cq2
False,1715673058079,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716128203850,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717750613996,j1jWB00cpfQqRcebA5qcsGkPsyX2
True,1716034970046,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715959252162,
True,1715796926205,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1717930699900,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715947609275,914umpyeZkY5lglo8KGumeZWF002
True,1717931372258,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716980372613,8H4CV34KQHgrMj1DLy4J2NwlF5e2
False,1716826853593,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717773781885,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715695417444,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716072637739,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715632296933,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716208100251,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1714831933615,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715698922114,
False,1716134115002,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716075843360,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717487612874,
False,1715708176121,
False,1716921990210,
False,1716122122964,
True,1716027346177,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715632338008,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715787553227,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715841394660,
True,1715764251239,t9cM4WpKxdhhI6qYJ4hOJv3klds2
False,1715763604527,
False,1716122127548,
True,1715963547049,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714828103322,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716058370189,m5LXPhXcsVfmlVuGJs7GJiaR18J3
False,1717051305930,
False,1717346839190,
False,1715680589020,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716076129932,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715951513272,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714830788691,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716406362647,6DzqFENos7TWPBAQYq6DB04O8fC3
False,1716373706792,
False,1716642789026,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717144740625,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1716043189127,
False,1716132432865,
False,1715961625405,
True,1716121534320,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716745925238,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716032562660,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716043317856,
True,1715972498257,313VQeWKBWVSt90xfJKK0Y803ga2
False,1717333345674,2MQXbrefhTbyejpLcfrEkn01rSz1
False,1715707631761,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716128438076,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1714835048797,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1715953708882,313VQeWKBWVSt90xfJKK0Y803ga2
False,1715886191511,uAncaFrlwHdOlav3P7h4cAm3bMJ3
True,1716045825341,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714836407847,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715099740149,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715788749083,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716631980711,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717774444541,914umpyeZkY5lglo8KGumeZWF002
False,1716649916092,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716903504586,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1714836616462,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717061114653,X5pSoHXR7oa4XH90Mg3huDaWASt1
False,1716136175172,ldBmjwfJ4nao6I0c3QkSWVyxInC3
True,1716074347838,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1714833623693,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717777382728,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1714826389116,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716072775147,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1717605223388,313VQeWKBWVSt90xfJKK0Y803ga2
False,1715884947016,HRlzktBMSpQHtMD2P0Rm7KcXber2
False,1716031118428,xgDgsGLYg7UttGQHjZ1cYneETio1
False,1716548947790,
False,1716471552509,O2XVZMacTGYqtKj6BTP6oJPX9cq2
False,1716043546951,
True,1716029886640,914umpyeZkY5lglo8KGumeZWF002
False,1715878285372,914umpyeZkY5lglo8KGumeZWF002
False,1716028505645,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716032284746,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1714828021527,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717349346051,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716127085723,
False,1714826118807,SF41IxDyM4RSbTEsLNV1TP7JhdE2
True,1716129007828,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1715959310708,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716076159366,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1714831724991,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715885970433,uAncaFrlwHdOlav3P7h4cAm3bMJ3
False,1714831412138,
False,1716049373562,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716632661213,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717353761760,RM7mi4SVvGhIydxwmmt6djQQL3D3
False,1716637517983,I6elAlW14FXyawwu9ri0ANirM0x1
False,1716208154284,ldBmjwfJ4nao6I0c3QkSWVyxInC3
True,1716034117350,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715788747599,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716635515453,ffFOXVzeR2VK49LNLOTrVK2u6DV2
True,1717421864290,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1714839512231,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714829843223,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714836386783,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716716887577,m5LXPhXcsVfmlVuGJs7GJiaR18J3
False,1716139557598,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716135705178,ldBmjwfJ4nao6I0c3QkSWVyxInC3
,1714410840094,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716027308430,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716637514204,I6elAlW14FXyawwu9ri0ANirM0x1
False,1717353753908,RM7mi4SVvGhIydxwmmt6djQQL3D3
False,1715963450074,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1718019016264,omfHlCaqhLN7VprUtxb6IsvPNcr2
,1713811739234,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1714826009183,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717422167777,xd90PSoHbugHnzRD3eqHotP076X2
False,1716034159047,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715972704834,313VQeWKBWVSt90xfJKK0Y803ga2
False,1717325216552,
True,1715859158190,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716648168304,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717008821116,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716549392302,VulbuFlwrTdFHxGh5d7aSZ9y17c2
True,1714831718371,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715957005742,b6aunqCXt4RLfdmcQLxYZR1F6W33
False,1717703902887,
False,1716698389991,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716132223002,
True,1716075745598,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715878122669,914umpyeZkY5lglo8KGumeZWF002
True,1715757628232,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715877299001,TFCnSLH5dVabxpq36iEALmmsVgn1
False,1716406230022,6DzqFENos7TWPBAQYq6DB04O8fC3
False,1716028060647,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715897369123,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1716637805568,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716308425513,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716030919843,
False,1716633665185,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717449307560,7odmEfSWmpOK0yXpKAux6oD84n33
True,1716057972093,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
False,1716127459938,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716532222449,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1717243205135,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716045742240,erTb8ZSFbaQH1hUIRYvVoOEoAOm1
True,1716057972282,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1716106052727,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715764076198,
False,1717931377849,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716457560932,4OU8k1M6xDaTwc4nbaCoRBE96wt1
False,1716489784515,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716062102940,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717406701820,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1715963743147,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716634055650,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716063030808,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715354043929,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716828829962,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716630733841,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716030931011,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716333449024,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1715942012381,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716637105840,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1716698386096,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716036962777,03HAO5vU6BOlF3NSeYVTzyRaJ6W2
False,1717316799607,
False,1716106983261,zAUbebwMo3TY8MqBKBldpDeyIUb2
True,1715971778397,313VQeWKBWVSt90xfJKK0Y803ga2
False,1716372532868,
False,1715703921601,
False,1716072633209,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716029107568,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717930852307,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1716045741831,erTb8ZSFbaQH1hUIRYvVoOEoAOm1
False,1716136271684,ldBmjwfJ4nao6I0c3QkSWVyxInC3
True,1715633126542,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1715964647320,
False,1716122027246,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717243093849,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717778032761,VACXPdk4TsUF70UeduW2icfq9X62
False,1716057636015,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1716662231534,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715761277710,914umpyeZkY5lglo8KGumeZWF002
False,1716106544499,zAUbebwMo3TY8MqBKBldpDeyIUb2
False,1716056709284,
True,1714839125409,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716034159825,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715961637763,
False,1716635226609,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716122126589,
False,1717428789952,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716056111576,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1716139693505,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
True,1717774577981,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716062980329,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
True,1716071605800,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
,1713612409822,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1716810814455,UA1M59C8H0UtN5oIYKGV9DYoXVI2
False,1716136352144,ldBmjwfJ4nao6I0c3QkSWVyxInC3
False,1716333449014,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1717428790418,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715707301926,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1715695423580,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1714838721097,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1717332612628,
False,1716044187425,87e8FtLhawXUWZ2rR1FXpBZ2Mtz2
True,1715787272921,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715873750497,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715632489119,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716461287029,4OU8k1M6xDaTwc4nbaCoRBE96wt1
True,1715786503916,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716130761567,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1715767416554,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1714831717251,z5Vl3tUSRgalHfSho6JFNkpjxpn1
True,1716638325854,qMHVQGPKvNMdZLX8YnPH29ZYoyG3
False,1715971660009,313VQeWKBWVSt90xfJKK0Y803ga2
True,1715631827204,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715353517087,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1716372908721,
True,1716047577516,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1715356261819,IwXqh3xp8hThQlDQH6wLJo39eS02
True,1715796832988,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716115256274,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
False,1717750588289,j1jWB00cpfQqRcebA5qcsGkPsyX2
True,1714828018152,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1715803482381,
False,1715796071009,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717280324967,
False,1715765700855,z5Vl3tUSRgalHfSho6JFNkpjxpn1
False,1717966281948,RM7mi4SVvGhIydxwmmt6djQQL3D3
False,1717290611267,vTXv1CGFmNZy9lQOOMKMj0tkZxh2
False,1715672537550,
True,1717008786101,IwXqh3xp8hThQlDQH6wLJo39eS02
False,1716812406456,g1Os1DQ1U9UxVfYBnLKIl03XTEm2
False,1717620695471,J8FQbcWNUUhOw7NDUBjnsI44b4t2
True,1716106519295,zAUbebwMo3TY8MqBKBldpDeyIUb2
True,1717227687783,uXnnBb0D5yZiOrroCy3JCZ6FxPR2
False,1714827238393,
False,1715763484123,
True,1715766650037,Tlrhkqe7OcYuLE8Zr3wZ7WSTTnj1
True,1716473817245,O2XVZMacTGYqtKj6BTP6oJPX9cq2
